47.281868	-1.514438
47.280796	-1.516151
47.282040	-1.516135
47.282150	-1.514446
47.281052	-1.514496
47.281185	-1.513371
47.282612	-1.513304
47.282444	-1.515936
47.283295	-1.515804
47.283443	-1.512973
47.281071	-1.512725
47.281017	-1.512758
47.280296	-1.514248
47.280479	-1.516069
47.280796	-1.516151
